spark_udaf_agg/100_TimeUsage.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/646_SparkHive.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/649_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/650_UserDefinedFunctionE2ETestSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/652_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/653_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/654_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/655_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/660_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/661_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/662_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/663_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/664_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/665_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/666_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/667_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/668_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/669_typedaggregators.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/66_CustomAverage.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/670_typedaggregators.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/671_typedaggregators.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/672_typedaggregators.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/673_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/674_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/675_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/676_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/677_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/678_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/679_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/680_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/681_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/682_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/683_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/684_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/685_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/686_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/687_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/688_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/689_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/68_stratifiedsamplingutils.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/690_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/691_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/692_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/697_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/698_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/699_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/6_UdaExample2.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/700_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/701_multiply.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/702_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/703_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/704_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/705_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/706_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/707_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/708_KeyValueGroupedDatasetE2ETestSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/709_KeyValueGroupedDatasetE2ETestSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/710_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/711_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/712_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/713_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/716_RasterUdafCatalog.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/71_InterpolatedTempDs.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/722_Spark03_SparkSQL_UDAF2.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/723_10_udaf.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/725_OrderBookAggregator.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/726_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/727_BitMapOrMergeUDAF.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/729_DatasetPerformance.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/72_SequenceAggregators.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/730_CrossrefDataset.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/731_S02_DataFrame.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/732_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/733_AggregateFunctions.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/736_Spark05_SparkSql_UDAF3.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/737_Spark03_SparkSQL_UDAF2.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/738_AggregateFunctions2.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/739_Glad.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/741_UserDefinedUntypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/742_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/743_JoiningKeyValueAsMapExample.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/744_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/745_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/746_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/747_DatasetPerformance.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/748_UdaExample1.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/749_DatasetProfileAggregator.scala | GOOD | LOC=60 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/74_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/750_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/751_BinaryMVAggregator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/752_SparkSql07_UDAF_After_强类型.scala | BAD | LOC=6 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/754_StringConcatUDAF.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/755_MapAggregator.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/757_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/758_BitMapGenUDAF.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/759_LatestValuesOfFieldsUdaf.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/75_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/760_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/761_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/763_Aggregators.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/764_PointAttribution.scala | GOOD | LOC=4 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/765_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/766_AggDistance.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/767_UDAQuerySuite.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/768_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/769_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/76_Spark03_SparkSQL_UDAF2.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/770_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/771_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/772_AggregatorTest3.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/773_Spark06_SparkSQL_Test2.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/774_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/775_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/776_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/777_GlutenDataFrameAggregateSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/778_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/779_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/77_VisitLogAggregator.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/780_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/781_SQLQuerySuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/782_SQLQuerySuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/78_Spark01_SparkSql_Basic.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/796_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/797_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/798_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/799_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/79_Spark04_SparkSQL_JDBC.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/7_MyAverage2.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/800_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/805_UserDefinedUntypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/806_UserDefinedUntypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/807_UserDefinedUntypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/808_UserDefinedUntypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/809_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/80_tdigest.scala | GOOD | LOC=8 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/810_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/811_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/812_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/813_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/814_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/815_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/816_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/817_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/818_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/819_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/81_Datasets.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/820_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/821_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/822_AggDistance.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/823_UDAQuerySuite.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/824_UDAQuerySuite.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/825_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/826_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/827_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/828_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/829_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/82_SimpleTypedAggregator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/830_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/831_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/832_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/833_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/834_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/835_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/836_Spark06_SparkSQL_Test2.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/837_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/838_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/839_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/83_Spark04_SparkSQL_JDBC.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/840_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/841_GlutenDataFrameAggregateSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/842_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/843_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/844_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/845_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/846_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/847_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/848_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/849_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/84_CustomerSelfAverage.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/852_Ips.scala | GOOD | LOC=6 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/854_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/856_AverageFemaleUDAF.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/857_ManagedStatefulAggregationsWithoutTime.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/859_nn_binary_classification.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/85_LinearRegression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/860_AverageMaleUDAF.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/861_Aggregators.scala | GOOD | LOC=3 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/864_sql_udaf_Class.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/865_Spark03_SparkSQL_UDAF2.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/867_BloomFilterAggregator.scala | GOOD | LOC=14 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/868_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/869_excludemima.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/86_AggregateFunctions.scala | GOOD | LOC=3 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/870_DqAggregator.scala | GOOD | LOC=25 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/872_Run.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/873_SparkSQL05_Load_Save1.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/874_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/875_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/879_SparkUdfs.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/87_PercentageOfZerosAggregator.scala | GOOD | LOC=6 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/880_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/881_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/883_TriangulationArbitrageSpreadAggregators.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/885_GroupedDataset.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/886_Requirement1.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/887_multiply.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/888_sumMapsAsArrayLong.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/889_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/891_Spark03_SparkSQL_UDAF2.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/892_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/893_SimpleTypedAggregator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/894_SimpleTypedAggregator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/895_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/896_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/897_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/898_StreamingSessionWindowSuite.scala | BAD | LOC=2 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/899_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/900_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/901_ReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/902_GlutenDataFrameAggregateSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/903_SingletonReplSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/904_Spark06_SparkSQL_Test2.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/905_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/906_DatasetAggregatorSuite.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/907_Spark06_SparkSQL_Test2.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/908_DatasetBenchmark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/909_Spark06_SparkSQL_Test2.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/90_SparkSQL03_UDAF.scala | BAD | LOC=4 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_agg/910_SQLQuerySuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/911_nn_binary_classification.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/912_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/913_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/914_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/915_StringIndexer.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_agg/916_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/917_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/918_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/919_TypedAggregateExpression.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/920_GroupedDataset.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/921_GroupedDataset.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/922_GroupedDataset.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/923_GroupedDataset.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/924_multiply.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/925_MimaExcludes.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/926_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_agg/927_UserDefinedTypedAggregation.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
