spark_udaf_acc/1000_TaskMetricsSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/839_MyLongAcc.scala | BAD | LOC=0 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_acc/83_MapAccumulator.scala | GOOD | LOC=9 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/841_Spark04_Req1_HotCategoryTop10Analysis3.scala | GOOD | LOC=12 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/842_AggregatingAccumulator.scala | GOOD | LOC=13 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/843_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/844_MapAccumulator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/845_GD_RingAllReduce.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/846_LogCounter.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/847_PerfMonitor.scala | GOOD | LOC=10 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/848_Utils.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/849_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/852_Spark_Accumulator_Replace_Shuffle.scala | GOOD | LOC=3 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/854_LogAccumulator.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/856_SpeedAccumulator.scala | BAD | LOC=3 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_acc/857_Req1_HotCategoryTop10_Improve3.scala | GOOD | LOC=12 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/858_Spark04_Bc.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/861_Spark04_Acc_WordCount.scala | GOOD | LOC=3 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/862_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/863_CustomAccumulator.scala | GOOD | LOC=8 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/864_SetAccumulator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/866_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/867_ACCTest.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/868_CustomAccumulatorTest.scala | BAD | LOC=3 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_acc/872_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/873_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/874_AccumulatorSample.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/877_URLAccumulator.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/878_utils.scala | BAD | LOC=0 | CONTROLFLOW=False | LANG=SCALA
spark_udaf_acc/879_HdrHistogramAccumulator.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/880_HdrHistogramAccumulator.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/885_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/886_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/887_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/888_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/894_SyncAccumulator.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/895_AccumulableInfo.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/896_AccumulableInfo.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/897_AccumulableInfo.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/898_AccumulableInfo.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/899_AggregatingAccumulator.scala | GOOD | LOC=13 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/8_Spark04_Acc_WordCount.scala | GOOD | LOC=3 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/900_AggregatingAccumulator.scala | GOOD | LOC=13 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/901_AggregatingAccumulator.scala | GOOD | LOC=13 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/902_AggregatingAccumulator.scala | GOOD | LOC=13 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/903_LogCounter.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/911_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/912_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/913_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/914_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/915_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/916_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/919_MapAccumulator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/91_BlacklistWordCount.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/922_Utils.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/925_CsvStdFeatureSource.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/926_Ex6_Accumulators.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/928_Spark4ReqTop10.scala | GOOD | LOC=12 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/929_SelfDefineAccumulatorScala.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/92_Neo4jStreamingPartitionReader.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/930_Ex_7_MakeCustomAccumulator.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/932_Import.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/933_Accumulators.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/934_UserVisitSessionAnalyzeSpark.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/935_GeoSparkMetric.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/936_CategoryCountAccumulator.scala | GOOD | LOC=8 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/938_LogAccumulator.scala | GOOD | LOC=24 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/940_TypesAccumulator.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/941_Accumulator04WordCount.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/942_MapperRowCounter.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/943_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/947_Spark04_Acc_WordCount.scala | GOOD | LOC=3 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/948_MapLongAccumulator.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/94_AccumulatorSign.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/950_ScalaniaTaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/952_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/953_Spark03_Acc_自定义累加器.scala | GOOD | LOC=5 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/954_PointSampleAccumulator.scala | GOOD | LOC=10 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/956_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/957_GeoSparkMetric.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/958_TaskScheduler.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/959_Spark01_Acc.scala | GOOD | LOC=3 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/95_CustomAccumulatorDemo.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/961_AccumulatorTest.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/962_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/963_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/965_TaskMetricsSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/969_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/974_GeoSparkMetric.scala | GOOD | LOC=0 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/976_MapperRowCounter.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/977_MapperRowCounter.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/978_MapperRowCounter.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/979_MapperRowCounter.scala | GOOD | LOC=7 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/97_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/980_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/981_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/982_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/983_EventTimeWatermarkExec.scala | GOOD | LOC=2 | CONTROLFLOW=True | LANG=SCALA
spark_udaf_acc/98_SyncInfo.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/994_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/995_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/996_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/997_ExternalClusterManagerSuite.scala | BAD | LOC=None | CONTROLFLOW=None | LANG=SCALA
spark_udaf_acc/9_Accumulator.scala | BAD | LOC=2 | CONTROLFLOW=False | LANG=SCALA
